0,30
1,26
2,24
3,27
4,29
5,27
6,26
7,25
8,27
9,19
10,28
11,29
12,25
13,23
14,23
15,21
16,31
17,30
18,20
19,31
20,32
21,16
22,32
23,25
24,31
25,27
26,20
27,20
28,22
29,27
30,27
31,25
32,23
33,26
34,25
35,28
36,29
37,25
38,17
39,23
40,22
41,29
42,24
43,21
44,27
45,24
46,27
47,21
48,27
49,22
50,27
51,24
52,25
53,23
54,24
55,23
56,20
57,25
58,17
59,21
60,28
61,28
62,23
63,24
64,20
65,27
66,24
67,24
68,27
69,18
70,24
71,21
72,26
73,24
74,25
75,27
76,29
77,23
78,22
79,20
80,22
81,28
82,22
83,28
84,15
85,24
86,19
87,26
88,22
89,23
90,22
91,21
92,25
93,18
94,30
95,23
96,28
97,26
98,21
99,24
100,27
101,22
102,20
103,30
104,23
105,19
106,26
107,22
108,27
109,24
110,34
111,24
112,23
113,21
114,24
115,27
116,30
117,21
118,30
119,21
120,20
121,26
122,29
123,22
124,23
125,27
126,24
127,24
128,23
129,32
130,20
131,21
132,37
133,20
134,24
135,23
136,21
137,26
138,27
139,20
140,18
141,27
142,33
143,25
144,26
145,24
146,27
147,23
148,28
149,22
150,28
151,25
152,21
153,30
154,29
155,27
156,32
157,28
158,30
159,22
160,23
161,18
162,19
163,18
164,30
165,29
166,22
167,23
168,21
169,24
170,23
171,24
172,29
173,25
174,24
175,24
176,17
177,20
178,26
179,28
180,21
181,23
182,30
183,18
184,25
185,24
186,22
187,35
188,23
189,27
190,22
191,25
192,23
193,19
194,25
195,29
196,23
197,26
198,21
199,29
200,23
201,25
202,18
203,31
204,30
205,26
206,27
207,27
208,28
209,26
210,27
211,35
212,26
213,21
214,23
215,21
216,26
217,24
218,23
219,28
220,25
221,26
222,20
223,20
224,28
225,27
226,29
227,26
228,26
229,28
230,23
231,21
232,19
233,27
234,27
235,27
236,28
237,21
238,25
239,20
240,28
241,23
242,25
243,20
244,28
245,24
246,17
247,29
248,22
249,22
250,27
251,26
252,24
253,31
254,30
255,30
256,21
257,29
258,21
259,25
260,24
261,27
262,22
263,26
264,21
265,21
266,20
267,25
268,30
269,24
270,30
271,27
272,35
273,20
274,22
275,15
276,22
277,25
278,28
279,28
280,25
281,25
282,22
283,26
284,25
285,22
286,20
287,28
288,22
289,24
290,22
291,23
292,20
293,26
294,29
295,19
296,25
297,27
298,27
299,22
300,22
301,33
302,21
303,18
304,26
305,21
306,23
307,24
308,21
309,24
310,23
311,28
312,25
313,25
314,25
315,23
316,27
317,24
318,22
319,34
320,26
321,26
322,21
323,24
324,26
325,29
326,25
327,22
328,27
329,24
330,21
331,30
332,24
333,32
334,19
335,24
336,21
337,28
338,27
339,28
340,23
341,23
342,22
343,24
344,29
345,24
346,29
347,23
348,28
349,25
350,22
351,20
352,27
353,18
354,33
355,25
356,20
357,26
358,26
359,26
360,15
361,24
362,22
363,30
364,28
365,28
366,23
367,31
368,30
369,24
370,18
371,23
372,25
373,29
374,27
375,29
376,24
377,21
378,24
379,28
380,24
381,30
382,29
383,27
384,28
385,21
386,22
387,24
388,27
389,31
390,26
391,31
392,28
393,28
394,25
395,24
396,25
397,26
398,22
399,23
400,25
401,24
402,26
403,23
404,20
405,26
406,18
407,30
408,25
409,23
410,26
411,26
412,24
413,24
414,25
415,23
416,19
417,29
418,31
419,33
420,25
421,29
422,27
423,31
424,27
425,23
426,25
427,24
428,26
429,26
430,31
431,29
432,28
433,27
434,26
435,29
436,26
437,22
438,23
439,30
440,28
441,27
442,25
443,24
444,27
445,26
446,23
447,24
448,21
449,25
450,23
451,25
452,27
453,28
454,26
455,32
456,27
457,23
458,26
459,26
460,24
461,27
462,26
463,24
464,27
465,18
466,21
467,23
468,28
469,29
470,27
471,21
472,27
473,25
474,25
475,23
476,23
477,26
478,21
479,26
480,28
481,22
482,24
483,30
484,25
485,25
486,27
487,27
488,27
489,31
490,28
491,21
492,20
493,23
494,20
495,29
496,24
497,26
498,24
499,26
500,23
501,23
502,21
503,24
504,20
505,22
506,25
507,22
508,27
509,28
510,32
511,24
512,25
513,26
514,25
515,24
516,27
517,24
518,27
519,26
520,24
521,30
522,29
523,20
524,23
525,28
526,33
527,27
528,27
529,19
530,23
531,19
532,24
533,20
534,22
535,27
536,20
537,22
538,22
539,23
540,26
541,30
542,20
543,28
544,26
545,27
546,25
547,17
548,18
549,29
550,24
551,25
552,21
553,20
554,18
555,26
556,23
557,28
558,31
559,23
560,23
561,26
562,26
563,18
564,25
565,24
566,31
567,22
568,25
569,22
570,24
571,28
572,24
573,24
574,27
575,32
576,26
577,26
578,25
579,23
580,22
581,27
582,21
583,26
584,25
585,25
586,26
587,22
588,28
589,26
590,25
591,23
592,21
593,31
594,17
595,24
596,29
597,24
598,28
599,15
600,30
601,25
602,28
603,25
604,33
605,21
606,28
607,25
608,22
609,24
610,25
611,25
612,26
613,26
614,24
615,24
616,26
617,27
618,28
619,23
620,23
621,20
622,22
623,24
624,29
625,29
626,19
627,28
628,19
629,21
630,25
631,26
632,23
633,26
634,24
635,19
636,26
637,25
638,30
639,23
640,30
641,30
642,29
643,16
644,25
645,25
646,24
647,26
648,26
649,25
650,20
651,29
652,25
653,20
654,25
655,25
656,23
657,30
658,22
659,24
660,22
661,25
662,26
663,26
664,22
665,23
666,30
